Received data = , name = , count = 15
Received data = , name = intervened, count = 2
Received data = , name = perspiration, count = 2
Received data = , name = wings, count = 2
Received data = , name = intimately, count = 4
Received data = , name = korsunskys, count = 3
Received data = , name = intimating, count = 2
Received data = , name = intimidate, count = 1
Received data = , name = intimidated, count = 4
Received data = , name = idpg695, count = 1
Received data = , name = persuasively, count = 1
Received data = , name = winters, count = 1
Received data = , name = idpg699, count = 1
Received data = , name = koznishevs, count = 1
Received data = , name = peruse, count = 1
Received data = , name = idpg701, count = 1
Received data = , name = wise, count = 4
Received data = , name = pervert, count = 1
Received data = , name = kritskys, count = 1
Received data = , name = wished, count = 5
Received data = , name = peter, count = 10
Received data = , name = idpg705, count = 1
Received data = , name = sentences, count = 1
Received data = , name = krivtsov, count = 1
Received data = , name = sentimental, count = 6
Received data = , name = wit, count = 6
Received data = , name = intoxicated, count = 3
Received data = , name = with, count = 1004
Received data = , name = petersburgskaia, count = 1
Received data = , name = idpg709, count = 1
Received data = , name = kursk, count = 2
Received data = , name = intriguing, count = 2
Received data = , name = idpg710, count = 1
Received data = , name = withered, count = 1
Received data = , name = intruding, count = 1
Received data = , name = petition, count = 4
Received data = , name = label, count = 1
Received data = , name = without, count = 145
Received data = , name = petrified, count = 1
Received data = , name = idpg714, count = 1
Received data = , name = labor, count = 47
Received data = , name = serf, count = 3
Received data = , name = petrovitch, count = 31
Received data = , name = serfdom, count = 1
Received data = , name = petrovitchis, count = 1
Received data = , name = witticisms, count = 4
Received data = , name = idpg718, count = 1
Received data = , name = wittier, count = 1
Received data = , name = laborious, count = 1
Received data = , name = serioussomething, count = 1
Received data = , name = idpg723, count = 1
Received data = , name = invaders, count = 3
Received data = , name = invading, count = 1
Received data = , name = serves, count = 3
Received data = , name = ladder, count = 2
Received data = , name = invent, count = 4
Received data = , name = idpg727, count = 1
Received data = , name = laden, count = 1
Received data = , name = inverse, count = 4
Received data = , name = won, count = 2
Received data = , name = phantasy, count = 1
Received data = , name = investigation, count = 3
Received data = , name = serviceif, count = 1
Received data = , name = wondered, count = 7
Received data = , name = services, count = 4
Received data = , name = lads, count = 10
Received data = , name = idpg732, count = 1
Received data = , name = set, count = 73
Received data = , name = lagged, count = 1
Received data = , name = philanthropists, count = 1
Received data = , name = wont, count = 67
Received data = , name = lain, count = 6
Received data = , name = lair, count = 1
Received data = , name = idpg736, count = 1
Received data = , name = woodcuts, count = 1
Received data = , name = wooden, count = 5
Received data = , name = sevastopol, count = 2
Received data = , name = philipovnathey, count = 1
Received data = , name = lamb, count = 1
Received data = , name = phillpovnas, count = 1
Received data = , name = word, count = 91
Received data = , name = idpg741, count = 1
Received data = , name = invitations, count = 4
Received data = , name = inviting, count = 14
Received data = , name = invoked, count = 1
Received data = , name = involuntarily, count = 76
Received data = , name = seventyfive, count = 1
Received data = , name = wordwithout, count = 1
Received data = , name = philosophically, count = 1
Received data = , name = inwards, count = 2
Received data = , name = iogel, count = 9
Received data = , name = irascibility, count = 1
Received data = , name = idpg745, count = 1
Received data = , name = lamppost, count = 1
Received data = , name = philpovnas, count = 1
Received data = , name = worked, count = 9
Received data = , name = photograph, count = 4
Received data = , name = sewed, count = 1
Received data = , name = idpg749, count = 1
Received data = , name = sex, count = 2
Received data = , name = landaubezzubov, count = 1
Received data = , name = idpg750, count = 1
Received data = , name = sexes, count = 1
Received data = , name = landaus, count = 1
Received data = , name = world, count = 47
Received data = , name = landed, count = 2
Received data = , name = idpg754, count = 1
Received data = , name = landlord, count = 3
Received data = , name = worms, count = 1
Received data = , name = worried, count = 11
Received data = , name = picked, count = 10
Received data = , name = picture, count = 45
Received data = , name = shake, count = 4
Received data = , name = idpg758, count = 1
Received data = , name = iron, count = 4
Received data = , name = ironic, count = 10
Received data = , name = picturesyou, count = 1
Received data = , name = landthe, count = 1
Received data = , name = worse, count = 26
Received data = , name = irregulars, count = 2
Received data = , name = irrelevant, count = 1
Received data = , name = shall, count = 196
Received data = , name = langlaise, count = 1
Received data = , name = language, count = 10
Received data = , name = pierced, count = 3
Received data = , name = idpg763, count = 1
Received data = , name = languid, count = 1
Received data = , name = worth, count = 16
Received data = , name = pig, count = 1
Received data = , name = idpg767, count = 1
Received data = , name = lantern, count = 2
Received data = , name = wouldi, count = 1
Received data = , name = shapes, count = 1
Received data = , name = largerpart, count = 1
Received data = , name = idpg772, count = 1
Received data = , name = sharing, count = 2
Received data = , name = lashes, count = 3
Received data = , name = wounds, count = 3
Received data = , name = laska, count = 43
Received data = , name = idpg776, count = 1
Received data = , name = piper, count = 1
Received data = , name = irrevocability, count = 1
Received data = , name = pirogoff, count = 3
Received data = , name = irritability, count = 11
Received data = , name = last, count = 192
Received data = , name = irritate, count = 3
